dae,demand,rrp,demand_pos_RRP,RRP_positive,demand_neg_RRP,RRP_negative,frac_at_neg_RRP,min_temperature,max_temperature,solar_exposure,rainfall,school_day,holiday,year,month,day,weekday,month_sin,month_cos,fr_RRP
,118783.945,3802.957375,118783.945,3802.957375,0.0,0.0,0.0,14.9,26.5,30.7,0.0,0,0,,,,,,,38.02957375
,111341.675,3777.157897,111341.675,3777.157897,0.0,0.0,0.0,17.5,28.8,1.3,1.4,0,0,,,,,,,37.77157897
,88996.625,2281.80634,88996.625,2281.80634,0.0,0.0,0.0,15.2,23.5,16.5,2.6,0,0,,,,,,,22.8180634
,90294.0,2991.219788,90294.0,2991.219788,0.0,0.0,0.0,15.2,21.5,22.7,0.0,0,0,,,,,,,29.91219788
,120928.705,5835.613039,120928.705,5835.613039,0.0,0.0,0.0,12.2,32.7,30.5,0.0,0,0,,,,,,,58.35613039
,111211.35,4055.185169,111211.35,4055.185169,0.0,0.0,0.0,15.6,20.8,27.5,0.0,0,0,,,,,,,40.55185169
,112371.41,3392.652783,112371.41,3392.652783,0.0,0.0,0.0,11.0,23.4,29.7,0.0,0,0,,,,,,,33.92652783
,107937.685,2103.678611,107937.685,2103.678611,0.0,0.0,0.0,16.1,20.8,13.2,22.6,0,0,,,,,,,21.03678611
,96779.07,2507.548223,96779.07,2507.548223,0.0,0.0,0.0,15.3,22.6,25.1,0.6,0,0,,,,,,,25.07548223
,103291.61,3279.325493,103291.61,3279.325493,0.0,0.0,0.0,12.7,29.6,30.3,0.0,0,0,,,,,,,32.79325493
,115664.16,3227.136977,115664.16,3227.136977,0.0,0.0,0.0,19.1,22.0,27.6,0.6,0,0,,,,,,,32.27136977
,111936.7,3176.313396,111936.7,3176.313396,0.0,0.0,0.0,13.5,21.1,29.8,0.0,0,0,,,,,,,31.76313396
,98590.06,2041.732233,98590.06,2041.732233,0.0,0.0,0.0,16.4,21.2,16.9,0.0,0,1,,,,,,,20.41732233
,112513.82,3758.004967,112513.82,3758.004967,0.0,0.0,0.0,17.0,23.6,29.3,0.0,0,0,,,,,,,37.58004967
,108336.53,3995.674187,108336.53,3995.674187,0.0,0.0,0.0,15.0,29.2,29.2,0.0,0,0,,,,,,,39.95674187
,109020.58,4131.862567,109020.58,4131.862567,0.0,0.0,0.0,15.1,27.0,29.4,0.0,0,0,,,,,,,41.31862567
,124292.955,5188.295122,124292.955,5188.295122,0.0,0.0,0.0,17.8,30.0,3.7,0.0,0,0,,,,,,,51.88295122
,112863.01,3171.788858,112863.01,3171.788858,0.0,0.0,0.0,16.5,22.1,26.8,3.0,1,0,,,,,,,31.71788858
,114133.73,3607.275202,114133.73,3607.275202,0.0,0.0,0.0,14.3,20.6,9.3,0.0,1,0,,,,,,,36.07275202
,110669.27,4449.149339,110669.27,4449.149339,0.0,0.0,0.0,14.2,24.1,28.2,0.0,1,0,,,,,,,44.49149339
,117452.27,4699.639236,117452.27,4699.639236,0.0,0.0,0.0,15.4,27.6,28.1,0.0,1,0,,,,,,,46.99639236
,117361.7,4360.094012,117361.7,4360.094012,0.0,0.0,0.0,14.6,35.9,27.3,0.0,1,0,,,,,,,43.60094012
,110384.275,6143.306203,110384.275,6143.306203,0.0,0.0,0.0,18.5,30.7,9.3,0.0,1,0,,,,,,,61.43306203
,108761.37,4968.891886,108761.37,4968.891886,0.0,0.0,0.0,15.1,18.0,3.9,32.4,1,0,,,,,,,49.68891886
,111543.81,3726.305505,111543.81,3726.305505,0.0,0.0,0.0,15.4,27.6,27.9,0.0,1,0,,,,,,,37.26305505
,142213.66,7286.556018,142213.66,7286.556018,0.0,0.0,0.0,16.5,36.0,27.7,0.0,1,0,,,,,,,72.86556018
,155060.61,8453.941341,151642.62,8453.941341,3417.99,0.0,0.020833334,20.3,36.0,24.4,0.0,1,0,,,,,,,84.53941341
,111983.51,5265.951891,107317.045,5265.951891,4666.465,0.0,0.041666668,18.5,24.6,21.0,0.0,1,0,,,,,,,52.65951891
,89003.15,1071.722897,87262.245,1071.722897,1740.905,0.0,0.020833334,15.1,19.9,12.6,2.0,1,0,,,,,,,10.71722897
,104844.105,3724.779642,104844.105,3724.779642,0.0,0.0,0.0,14.0,21.0,20.5,0.0,1,0,,,,,,,37.24779642
,111613.05,4892.935507,111613.05,4892.935507,0.0,0.0,0.0,14.5,19.5,15.6,0.6,1,0,,,,,,,48.92935507
,116299.39,4264.444282,116299.39,4264.444282,0.0,0.0,0.0,10.0,31.5,26.0,0.0,1,0,,,,,,,42.64444282
,119947.59,6090.255426,119947.59,6090.255426,0.0,0.0,0.0,14.9,23.6,23.2,0.0,1,0,,,,,,,60.90255426
,111885.97,5056.874289,111885.97,5056.874289,0.0,0.0,0.0,13.7,25.5,18.4,0.0,1,0,,,,,,,50.56874289
,95623.35,2687.68967,95623.35,2687.68967,0.0,0.0,0.0,13.3,18.9,16.1,0.0,1,0,,,,,,,26.8768967
,91280.025,2865.835088,91280.025,2865.835088,0.0,0.0,0.0,11.7,17.3,9.9,0.0,1,0,,,,,,,28.65835088
,105341.865,5056.555541,105341.865,5056.555541,0.0,0.0,0.0,11.6,20.3,22.4,3.6,1,0,,,,,,,50.56555541
,112351.47,5570.252723,112351.47,5570.252723,0.0,0.0,0.0,10.1,24.0,25.0,0.2,1,0,,,,,,,55.70252723
,116690.17,4211.220212,116690.17,4211.220212,0.0,0.0,0.0,12.8,33.3,23.1,0.0,1,0,,,,,,,42.11220212
,117948.685,5522.417668,117948.685,5522.417668,0.0,0.0,0.0,15.9,25.0,23.5,0.0,1,0,,,,,,,55.22417668
,111229.52,5298.47252,111229.52,5298.47252,0.0,0.0,0.0,15.8,20.0,13.2,1.4,1,0,,,,,,,52.9847252
,95046.905,2460.621219,95046.905,2460.621219,0.0,0.0,0.0,13.7,19.4,23.9,0.0,1,0,,,,,,,24.60621219
,100495.615,3022.625368,100495.615,3022.625368,0.0,0.0,0.0,13.2,29.8,24.2,0.0,1,0,,,,,,,30.22625368
,131090.775,5208.876362,129066.085,5208.876362,2024.69,0.0,0.020833334,15.6,33.1,23.9,0.0,1,0,,,,,,,52.08876362
,140167.5,5392.067249,140167.5,5392.067249,0.0,0.0,0.0,17.3,33.6,23.6,0.0,1,0,,,,,,,53.92067249
,137291.97,4639.915747,137291.97,4639.915747,0.0,0.0,0.0,16.6,30.5,23.7,0.0,1,0,,,,,,,46.39915747
,127633.275,4612.641132,127633.275,4612.641132,0.0,0.0,0.0,17.7,23.3,22.0,0.0,1,0,,,,,,,46.12641132
,124311.33,3988.485705,124311.33,3988.485705,0.0,0.0,0.0,18.1,28.6,18.1,0.0,1,0,,,,,,,39.88485705
,116083.295,4186.284977,116083.295,4186.284977,0.0,0.0,0.0,16.1,27.4,23.0,0.0,1,0,,,,,,,41.86284977
,103539.02,2452.607231,103539.02,2452.607231,0.0,0.0,0.0,17.6,25.4,16.8,0.2,1,0,,,,,,,24.52607231
,116447.855,3055.412251,116447.855,3055.412251,0.0,0.0,0.0,17.7,27.4,22.3,0.0,1,0,,,,,,,30.55412251
,117931.46,3102.995699,117931.46,3102.995699,0.0,0.0,0.0,15.0,28.2,22.4,0.0,1,0,,,,,,,31.02995699
,124370.765,3988.152975,124370.765,3988.152975,0.0,0.0,0.0,14.2,31.5,22.1,0.0,1,0,,,,,,,39.88152975
,129649.25,4525.848589,129649.25,4525.848589,0.0,0.0,0.0,15.0,32.3,21.1,0.0,1,0,,,,,,,45.25848589
,125346.075,4425.763305,125346.075,4425.763305,0.0,0.0,0.0,18.5,23.8,19.4,0.0,1,0,,,,,,,44.25763305
,108816.81,2738.627493,108816.81,2738.627493,0.0,0.0,0.0,18.0,26.4,13.9,0.0,1,0,,,,,,,27.38627493
,102617.51,2291.826242,100531.81,2291.826242,2085.7,0.0,0.020833334,17.9,27.1,19.6,0.0,1,0,,,,,,,22.91826242
,104468.9,3606.218805,104468.9,3606.218805,0.0,0.0,0.0,15.7,24.3,20.7,0.2,1,1,,,,,,,36.06218805
,133227.785,5472.815121,133227.785,5472.815121,0.0,0.0,0.0,18.8,32.7,20.8,0.0,1,0,,,,,,,54.72815121
,139672.835,5503.559141,139672.835,5503.559141,0.0,0.0,0.0,20.8,33.2,18.9,0.0,1,0,,,,,,,55.03559141
,124255.975,4741.882425,124255.975,4741.882425,0.0,0.0,0.0,21.7,23.0,4.8,1.8,1,0,,,,,,,47.41882425
,111612.075,3816.750632,111612.075,3816.750632,0.0,0.0,0.0,15.8,22.1,20.1,0.0,1,0,,,,,,,38.16750632
,107731.78,3715.919385,107731.78,3715.919385,0.0,0.0,0.0,12.4,30.8,19.9,0.0,1,0,,,,,,,37.15919385
,113593.82,6534.532449,113593.82,6534.532449,0.0,0.0,0.0,14.5,33.5,19.7,0.0,1,0,,,,,,,65.34532449
,127625.365,6091.154216,127625.365,6091.154216,0.0,0.0,0.0,19.9,26.1,6.1,4.4,1,0,,,,,,,60.91154216
,114696.37,4154.165446,114696.37,4154.165446,0.0,0.0,0.0,17.8,21.8,7.3,9.2,1,0,,,,,,,41.54165446
,111632.835,5277.554064,111632.835,5277.554064,0.0,0.0,0.0,16.2,25.1,17.2,0.0,1,0,,,,,,,52.77554064
,115411.41,6390.356519,115411.41,6390.356519,0.0,0.0,0.0,13.9,24.7,16.1,0.0,1,0,,,,,,,63.90356519
,107465.98,7487.977074,107465.98,7487.977074,0.0,0.0,0.0,15.3,29.7,13.5,0.0,1,0,,,,,,,74.87977074
,104189.1,7956.577985,104189.1,7956.577985,0.0,0.0,0.0,19.3,26.7,14.6,0.0,1,0,,,,,,,79.56577985
,116237.22,6396.430655,116237.22,6396.430655,0.0,0.0,0.0,19.3,31.9,7.6,0.0,1,0,,,,,,,63.96430655
,111032.975,6576.808862,111032.975,6576.808862,0.0,0.0,0.0,11.9,24.3,17.8,4.2,1,0,,,,,,,65.76808862
,109640.33,7218.416411,109640.33,7218.416411,0.0,0.0,0.0,13.9,27.2,14.7,0.2,1,0,,,,,,,72.18416411
,107491.87,6214.511947,107491.87,6214.511947,0.0,0.0,0.0,10.2,17.9,13.0,3.4,1,0,,,,,,,62.14511947
,110662.245,7834.568313,110662.245,7834.568313,0.0,0.0,0.0,10.1,17.9,12.3,2.8,0,0,,,,,,,78.34568313
,97402.265,5354.493357,97402.265,5354.493357,0.0,0.0,0.0,10.0,19.0,13.5,0.0,0,0,,,,,,,53.54493357
,94477.095,5012.803913,94477.095,5012.803913,0.0,0.0,0.0,11.7,18.2,10.1,0.4,0,0,,,,,,,50.12803913
,107895.525,5743.094022,107895.525,5743.094022,0.0,0.0,0.0,8.2,21.5,16.8,0.0,0,0,,,,,,,57.43094022
,113138.67,6617.586777,113138.67,6617.586777,0.0,0.0,0.0,10.0,24.4,16.4,0.0,0,0,,,,,,,66.17586777
,114191.35,7676.029019,114191.35,7676.029019,0.0,0.0,0.0,11.0,25.4,15.8,0.0,0,0,,,,,,,76.76029019
,114817.305,6807.518227,114817.305,6807.518227,0.0,0.0,0.0,12.0,26.6,13.5,0.0,0,0,,,,,,,68.07518227
,110160.025,5466.776212,110160.025,5466.776212,0.0,0.0,0.0,12.7,26.2,15.6,0.0,0,0,,,,,,,54.66776212
,99084.74,5172.077396,99084.74,5172.077396,0.0,0.0,0.0,18.6,28.1,13.8,0.0,0,0,,,,,,,51.72077396
,96041.895,4024.21861,96041.895,4024.21861,0.0,0.0,0.0,11.7,15.2,6.5,10.6,0,0,,,,,,,40.2421861
,113287.055,6031.636366,113287.055,6031.636366,0.0,0.0,0.0,9.0,17.0,3.0,25.4,0,0,,,,,,,60.31636366
,114159.965,7015.489319,114159.965,7015.489319,0.0,0.0,0.0,12.3,18.5,13.5,15.4,0,0,,,,,,,70.15489319
,114335.995,6828.606823,114335.995,6828.606823,0.0,0.0,0.0,10.8,19.3,14.0,0.0,0,0,,,,,,,68.28606823
,112704.045,6341.048329,112704.045,6341.048329,0.0,0.0,0.0,10.9,22.2,13.9,0.0,0,0,,,,,,,63.41048329
,97436.41,5921.82294,97436.41,5921.82294,0.0,0.0,0.0,13.0,17.9,8.9,0.0,0,1,,,,,,,59.2182294
,99608.57,6300.434711,99608.57,6300.434711,0.0,0.0,0.0,11.8,17.3,9.7,0.0,0,1,,,,,,,63.00434711
,96594.745,5160.123658,96594.745,5160.123658,0.0,0.0,0.0,9.9,22.6,10.1,0.0,0,1,,,,,,,51.60123658
,99945.495,5641.993323,99945.495,5641.993323,0.0,0.0,0.0,11.1,18.3,10.9,0.0,0,1,,,,,,,56.41993323
,111955.175,6086.892883,111955.175,6086.892883,0.0,0.0,0.0,9.5,20.4,13.7,0.0,0,0,,,,,,,60.86892883
,114436.97,5465.920102,114436.97,5465.920102,0.0,0.0,0.0,13.0,26.9,12.7,0.0,1,0,,,,,,,54.65920102
,112816.68,5615.013662,112816.68,5615.013662,0.0,0.0,0.0,14.6,26.5,12.4,0.0,1,0,,,,,,,56.15013662
,114522.44,7187.575032,114522.44,7187.575032,0.0,0.0,0.0,16.5,20.9,3.6,9.4,1,0,,,,,,,71.87575032
,102528.4,6024.441276,102528.4,6024.441276,0.0,0.0,0.0,16.9,22.5,11.8,4.6,1,0,,,,,,,60.24441276
,97356.565,4894.702824,97356.565,4894.702824,0.0,0.0,0.0,14.4,21.8,11.9,0.0,1,0,,,,,,,48.94702824
,109421.815,6110.31964,109421.815,6110.31964,0.0,0.0,0.0,15.9,24.7,9.9,0.0,1,0,,,,,,,61.1031964
,101548.735,4682.324414,101548.735,4682.324414,0.0,0.0,0.0,16.2,17.7,5.8,21.6,1,1,,,,,,,46.82324414
,116795.245,5432.694036,116795.245,5432.694036,0.0,0.0,0.0,10.1,14.5,6.4,20.0,1,0,,,,,,,54.32694036
,126329.53,7859.58355,126329.53,7859.58355,0.0,0.0,0.0,8.3,15.6,7.1,15.4,1,0,,,,,,,78.5958355
,120144.19,6517.673719,120144.19,6517.673719,0.0,0.0,0.0,9.4,19.8,6.0,0.4,1,0,,,,,,,65.17673719
,104864.05,5439.221196,104864.05,5439.221196,0.0,0.0,0.0,14.9,18.1,7.9,0.2,1,0,,,,,,,54.39221196
,103756.535,5911.695089,103756.535,5911.695089,0.0,0.0,0.0,13.6,17.8,7.3,0.0,1,0,,,,,,,59.11695089
,115103.775,5349.653624,115103.775,5349.653624,0.0,0.0,0.0,13.6,20.4,8.7,0.0,1,0,,,,,,,53.49653624
,120718.64,5930.333401,120718.64,5930.333401,0.0,0.0,0.0,10.4,15.2,9.4,2.4,1,0,,,,,,,59.30333401
,129196.445,6940.125603,129196.445,6940.125603,0.0,0.0,0.0,7.4,15.3,10.8,0.8,1,0,,,,,,,69.40125603
,127260.05,6661.317973,127260.05,6661.317973,0.0,0.0,0.0,5.8,16.9,12.0,0.0,1,0,,,,,,,66.61317973
,123150.385,5842.170045,123150.385,5842.170045,0.0,0.0,0.0,6.2,20.5,10.6,0.0,1,0,,,,,,,58.42170045
,105013.07,4411.94076,105013.07,4411.94076,0.0,0.0,0.0,9.6,20.0,6.1,0.2,1,0,,,,,,,44.1194076
,107424.07,5659.808338,107424.07,5659.808338,0.0,0.0,0.0,8.9,14.8,9.4,1.4,1,0,,,,,,,56.59808338
,125858.27,7173.922137,125858.27,7173.922137,0.0,0.0,0.0,10.1,15.8,7.2,1.8,1,0,,,,,,,71.73922137
,126760.71,7498.586866,126760.71,7498.586866,0.0,0.0,0.0,10.9,15.9,7.3,1.6,1,0,,,,,,,74.98586866
,125747.735,8072.147287,125747.735,8072.147287,0.0,0.0,0.0,8.1,17.7,11.3,0.0,1,0,,,,,,,80.72147287
,128753.13,9187.288189,128753.13,9187.288189,0.0,0.0,0.0,6.1,16.5,8.6,0.0,1,0,,,,,,,91.87288189
,123523.0,6976.240889,123523.0,6976.240889,0.0,0.0,0.0,5.9,19.5,9.9,0.0,1,0,,,,,,,69.76240889
,109477.42,7030.592968,109477.42,7030.592968,0.0,0.0,0.0,8.4,15.6,10.1,0.2,1,0,,,,,,,70.30592968
,107497.03,6847.198835,107497.03,6847.198835,0.0,0.0,0.0,6.4,15.1,7.7,0.0,1,0,,,,,,,68.47198835
,125871.915,7263.937648,125871.915,7263.937648,0.0,0.0,0.0,6.3,16.9,8.2,0.0,1,0,,,,,,,72.63937648
,127820.715,6922.589265,127820.715,6922.589265,0.0,0.0,0.0,5.6,18.2,9.0,0.0,1,0,,,,,,,69.22589265
,125072.675,6680.876639,125072.675,6680.876639,0.0,0.0,0.0,7.6,17.0,3.8,0.0,1,0,,,,,,,66.80876639
,122910.48,5818.093977,122910.48,5818.093977,0.0,0.0,0.0,10.7,20.2,9.8,0.8,1,0,,,,,,,58.18093977
,123351.45,5202.951475,123351.45,5202.951475,0.0,0.0,0.0,10.2,17.8,2.5,0.0,1,0,,,,,,,52.02951475
,109111.615,4754.930678,109111.615,4754.930678,0.0,0.0,0.0,10.2,19.3,9.8,0.0,1,0,,,,,,,47.54930678
,105912.16,4142.398601,105912.16,4142.398601,0.0,0.0,0.0,10.8,18.7,6.8,0.0,1,0,,,,,,,41.42398601
,113551.04,3934.653779,113551.04,3934.653779,0.0,0.0,0.0,10.4,20.3,10.1,0.0,1,0,,,,,,,39.34653779
,119127.205,5224.390389,119127.205,5224.390389,0.0,0.0,0.0,12.8,19.3,7.4,0.0,1,0,,,,,,,52.24390389
,121571.97,5569.854016,121571.97,5569.854016,0.0,0.0,0.0,11.7,17.1,8.0,0.0,1,0,,,,,,,55.69854016
,124010.03,5854.600775,124010.03,5854.600775,0.0,0.0,0.0,13.7,18.5,5.7,0.0,1,0,,,,,,,58.54600775
,123130.6,5108.861607,123130.6,5108.861607,0.0,0.0,0.0,13.1,18.0,8.2,0.0,1,0,,,,,,,51.08861607
,104643.675,3283.4025,104643.675,3283.4025,0.0,0.0,0.0,11.9,17.8,8.3,0.0,1,0,,,,,,,32.834025
,110029.55,3902.831555,110029.55,3902.831555,0.0,0.0,0.0,10.2,15.3,7.6,6.8,1,0,,,,,,,39.02831555
,130516.1,5183.773935,130516.1,5183.773935,0.0,0.0,0.0,7.7,14.8,8.0,1.4,1,0,,,,,,,51.83773935
,132762.38,5163.79589,132762.38,5163.79589,0.0,0.0,0.0,9.3,13.1,6.9,2.2,1,0,,,,,,,51.6379589
,139030.795,6509.026044,139030.795,6509.026044,0.0,0.0,0.0,6.7,13.0,8.5,5.4,1,0,,,,,,,65.09026044
,140202.735,6113.16159,140202.735,6113.16159,0.0,0.0,0.0,7.9,13.9,4.7,0.4,1,0,,,,,,,61.1316159
,136856.8,5224.396473,136856.8,5224.396473,0.0,0.0,0.0,8.0,14.7,7.3,0.0,1,0,,,,,,,52.24396473
,122161.405,5785.907122,122161.405,5785.907122,0.0,0.0,0.0,9.9,14.3,8.3,0.0,1,0,,,,,,,57.85907122
,118953.95,5920.633549,118953.95,5920.633549,0.0,0.0,0.0,4.4,15.8,9.3,0.0,1,0,,,,,,,59.20633549
,132877.45,5456.086368,132877.45,5456.086368,0.0,0.0,0.0,5.6,17.5,5.0,0.0,1,0,,,,,,,54.56086368
,133274.53,5281.298237,133274.53,5281.298237,0.0,0.0,0.0,8.7,13.9,6.3,6.4,1,0,,,,,,,52.81298237
,136116.12,5702.308267,136116.12,5702.308267,0.0,0.0,0.0,5.9,14.3,9.2,0.0,1,0,,,,,,,57.02308267
,139511.78,5941.344737,139511.78,5941.344737,0.0,0.0,0.0,3.6,15.0,7.2,0.0,1,0,,,,,,,59.41344737
,130994.54,5393.76647,130994.54,5393.76647,0.0,0.0,0.0,6.6,15.0,7.8,1.8,1,0,,,,,,,53.9376647
,120698.915,5266.713597,120698.915,5266.713597,0.0,0.0,0.0,7.0,15.8,8.9,0.0,1,0,,,,,,,52.66713597
,113374.465,4741.308813,113374.465,4741.308813,0.0,0.0,0.0,3.4,15.5,8.6,0.2,1,0,,,,,,,47.41308813
,117691.685,5487.04403,117691.685,5487.04403,0.0,0.0,0.0,6.0,15.9,5.1,0.0,1,1,,,,,,,54.8704403
,135184.95,5931.86963,135184.95,5931.86963,0.0,0.0,0.0,8.8,15.1,6.6,0.0,1,0,,,,,,,59.3186963
,136253.42,5049.168747,136253.42,5049.168747,0.0,0.0,0.0,4.0,17.4,8.9,0.0,1,0,,,,,,,50.49168747
,135303.255,5548.070823,135303.255,5548.070823,0.0,0.0,0.0,7.7,19.0,7.4,0.0,1,0,,,,,,,55.48070823
,135269.635,5792.191987,135269.635,5792.191987,0.0,0.0,0.0,6.6,17.1,8.9,0.0,1,0,,,,,,,57.92191987
,121178.68,5626.315305,121178.68,5626.315305,0.0,0.0,0.0,4.2,15.5,9.2,0.0,1,0,,,,,,,56.26315305
,116112.74,5050.633246,116112.74,5050.633246,0.0,0.0,0.0,5.4,16.3,7.9,0.0,1,0,,,,,,,50.50633246
,134925.74,5177.554166,134925.74,5177.554166,0.0,0.0,0.0,7.1,16.1,6.0,0.0,1,0,,,,,,,51.77554166
,131996.97,4628.793038,131996.97,4628.793038,0.0,0.0,0.0,6.4,15.8,9.2,0.0,1,0,,,,,,,46.28793038
,139814.3,5770.854799,139814.3,5770.854799,0.0,0.0,0.0,7.8,13.5,5.0,0.6,1,0,,,,,,,57.70854799
,140348.57,5117.641297,140348.57,5117.641297,0.0,0.0,0.0,6.7,14.1,6.7,0.2,1,0,,,,,,,51.17641297
,132029.575,4330.563193,132029.575,4330.563193,0.0,0.0,0.0,7.4,14.9,8.2,0.0,1,0,,,,,,,43.30563193
,122393.325,4584.182453,122393.325,4584.182453,0.0,0.0,0.0,8.3,12.3,7.3,1.4,1,0,,,,,,,45.84182453
,118103.865,3931.364305,118103.865,3931.364305,0.0,0.0,0.0,8.6,14.3,5.3,0.0,1,0,,,,,,,39.31364305
,138040.38,5627.820929,138040.38,5627.820929,0.0,0.0,0.0,8.8,12.6,7.8,1.4,1,0,,,,,,,56.27820929
,144526.63,5405.754427,144526.63,5405.754427,0.0,0.0,0.0,6.0,12.1,4.4,0.0,1,0,,,,,,,54.05754427
,141351.895,5316.130669,141351.895,5316.130669,0.0,0.0,0.0,6.8,14.1,5.4,0.0,1,0,,,,,,,53.16130669
,138124.06,5531.225883,138124.06,5531.225883,0.0,0.0,0.0,9.2,13.7,5.0,0.0,1,0,,,,,,,55.31225883
,139275.775,6726.704193,139275.775,6726.704193,0.0,0.0,0.0,7.1,12.3,8.4,4.4,0,0,,,,,,,67.26704193
,125949.5,6191.144315,125949.5,6191.144315,0.0,0.0,0.0,1.1,12.7,9.3,0.0,0,0,,,,,,,61.91144315
,120137.45,5940.395781,120137.45,5940.395781,0.0,0.0,0.0,0.8,14.3,9.2,0.0,0,0,,,,,,,59.40395781
,139765.32,8125.558726,139765.32,8125.558726,0.0,0.0,0.0,3.8,13.9,3.9,0.0,0,0,,,,,,,81.25558726
,134029.805,7150.830703,134029.805,7150.830703,0.0,0.0,0.0,9.0,16.2,6.4,3.0,0,0,,,,,,,71.50830703
,134084.665,7886.201977,134084.665,7886.201977,0.0,0.0,0.0,10.1,15.8,6.5,0.0,0,0,,,,,,,78.86201977
,137899.715,7643.602161,137899.715,7643.602161,0.0,0.0,0.0,4.8,15.0,8.7,0.0,0,0,,,,,,,76.43602161
,134078.07,7081.767329,134078.07,7081.767329,0.0,0.0,0.0,8.0,14.2,9.4,0.0,0,0,,,,,,,70.81767329
,123687.97,6966.855425,123687.97,6966.855425,0.0,0.0,0.0,5.3,13.5,5.1,0.0,0,0,,,,,,,69.66855425
,116064.03,6211.242049,116064.03,6211.242049,0.0,0.0,0.0,7.3,14.6,7.3,0.8,0,0,,,,,,,62.11242049
,133132.325,6688.393367,133132.325,6688.393367,0.0,0.0,0.0,7.0,16.0,5.7,0.0,0,0,,,,,,,66.88393367
,137352.78,8021.258765,137352.78,8021.258765,0.0,0.0,0.0,6.9,14.3,9.7,0.4,0,0,,,,,,,80.21258765
,138152.105,6363.577423,138152.105,6363.577423,0.0,0.0,0.0,3.2,15.1,9.8,0.0,0,0,,,,,,,63.63577423
,134622.39,5726.725787,134622.39,5726.725787,0.0,0.0,0.0,4.8,13.3,5.5,0.0,0,0,,,,,,,57.26725787
,131387.745,6009.759312,131387.745,6009.759312,0.0,0.0,0.0,9.9,15.9,8.6,2.0,0,0,,,,,,,60.09759312
,124486.695,7342.948463,124486.695,7342.948463,0.0,0.0,0.0,4.5,12.0,9.4,0.0,0,0,,,,,,,73.42948463
,119927.64,5510.945957,119927.64,5510.945957,0.0,0.0,0.0,3.0,12.5,7.8,0.0,0,0,,,,,,,55.10945957
,131868.24,5386.995845,131868.24,5386.995845,0.0,0.0,0.0,5.7,15.3,6.3,0.0,0,0,,,,,,,53.86995845
,136121.835,5934.336689,136121.835,5934.336689,0.0,0.0,0.0,9.7,14.5,5.8,0.2,1,0,,,,,,,59.34336689
,133906.26,5910.791693,133906.26,5910.791693,0.0,0.0,0.0,8.9,13.2,7.7,5.0,1,0,,,,,,,59.10791693
,139316.29,7215.084231,139316.29,7215.084231,0.0,0.0,0.0,7.9,10.7,5.9,0.6,1,0,,,,,,,72.15084231
,140073.895,7023.896755,140073.895,7023.896755,0.0,0.0,0.0,3.3,13.8,10.3,4.2,1,0,,,,,,,70.23896755
,122397.13,4944.84555,122397.13,4944.84555,0.0,0.0,0.0,5.4,12.4,7.0,0.0,1,0,,,,,,,49.4484555
,118007.665,5820.791327,118007.665,5820.791327,0.0,0.0,0.0,8.4,14.1,5.4,0.0,1,0,,,,,,,58.20791327
,136330.59,6617.209054,136330.59,6617.209054,0.0,0.0,0.0,8.1,16.1,8.3,7.0,1,0,,,,,,,66.17209054
,129699.265,6098.163337,129699.265,6098.163337,0.0,0.0,0.0,9.8,17.2,9.0,0.0,1,0,,,,,,,60.98163337
,133198.34,6327.301496,133198.34,6327.301496,0.0,0.0,0.0,10.9,15.0,8.7,2.4,1,0,,,,,,,63.27301496
,136003.915,6329.169814,136003.915,6329.169814,0.0,0.0,0.0,4.4,14.2,8.7,2.0,1,0,,,,,,,63.29169814
,130432.05,6005.010937,130432.05,6005.010937,0.0,0.0,0.0,6.2,14.3,9.8,2.8,1,0,,,,,,,60.05010937
,111331.235,5041.794792,111331.235,5041.794792,0.0,0.0,0.0,9.7,17.9,10.1,0.0,1,0,,,,,,,50.41794792
,107580.495,4931.90217,107580.495,4931.90217,0.0,0.0,0.0,11.3,18.1,8.3,0.0,1,0,,,,,,,49.3190217
,132276.88,7416.86743,132276.88,7416.86743,0.0,0.0,0.0,6.7,14.8,11.5,0.0,1,0,,,,,,,74.1686743
,137617.88,7443.774159,137617.88,7443.774159,0.0,0.0,0.0,3.5,15.5,11.5,0.0,1,0,,,,,,,74.43774159
,140729.185,6122.911394,140729.185,6122.911394,0.0,0.0,0.0,3.4,12.9,7.5,0.0,1,0,,,,,,,61.22911394
,151355.43,9130.164971,151355.43,9130.164971,0.0,0.0,0.0,3.1,9.0,4.4,0.0,1,0,,,,,,,91.30164971
,141647.895,5953.475668,141647.895,5953.475668,0.0,0.0,0.0,4.3,12.1,7.2,6.6,1,0,,,,,,,59.53475668
,116696.455,4465.262022,116696.455,4465.262022,0.0,0.0,0.0,8.8,14.2,11.7,0.0,1,0,,,,,,,44.65262022
,117351.14,4650.60882,117351.14,4650.60882,0.0,0.0,0.0,9.0,13.0,8.2,0.0,1,0,,,,,,,46.5060882
,138963.175,6014.832332,138963.175,6014.832332,0.0,0.0,0.0,7.7,12.3,7.3,4.2,1,0,,,,,,,60.14832332
,139108.435,6018.196688,139108.435,6018.196688,0.0,0.0,0.0,7.9,15.0,7.5,2.2,1,0,,,,,,,60.18196688
,130044.375,5680.02335,130044.375,5680.02335,0.0,0.0,0.0,8.9,16.8,11.5,0.0,1,0,,,,,,,56.8002335
,122361.925,4689.147782,122361.925,4689.147782,0.0,0.0,0.0,11.4,18.8,8.4,0.0,1,0,,,,,,,46.89147782
