date,demand,RRP,demand_pos_RRP,RRP_positive,demand_neg_RRP,RRP_negative,frac_at_neg_RRP,min_temperature,max_temperature,solar_exposure,rainfall,school_day,holiday
04-03-2019,136528.81,7294.38784,136528.81,135.2064474,0,0,0,19,24.6,21.8,0,Y,N
05-03-2019,126073.53,6380.231913,126073.53,118.2619446,0,0,0,18,24.3,15.5,0,Y,N
06-03-2019,108723.615,4099.185275,108723.615,75.98119137,0,0,0,13.2,17.2,19.5,1.6,Y,N
07-03-2019,114519.865,5567.508281,114519.865,103.1975585,0,0,0,9.7,22.1,21.2,2,Y,N
08-03-2019,117281.2,5769.348406,117281.2,106.9388027,0,0,0,11.3,26.8,10.2,0,Y,N
09-03-2019,106854.935,5129.481006,106854.935,95.07842459,0,0,0,13.9,24.7,20,0,Y,N
10-03-2019,101994.055,4012.527583,101994.055,74.37493203,0,0,0,14.3,23.7,10.1,0,Y,N
11-03-2019,103219.08,4395.416562,103219.08,81.47204007,0,0,0,15.9,21.8,18.6,0.2,Y,Y
12-03-2019,110086.7,4152.615012,110086.7,76.97154796,0,0,0,15.8,19.2,10.8,0,Y,N
13-03-2019,114740.52,6594.771449,114740.52,122.2385811,0,0,0,11.9,18.6,15.1,0,Y,N
14-03-2019,112785.78,6840.102387,112785.78,126.7859571,0,0,0,12.1,20.8,20.6,0.2,Y,N
15-03-2019,111179.125,5535.72939,111179.125,102.6085151,0,0,0,11.7,22.2,18.7,0,Y,N
16-03-2019,105119.48,5138.801583,105119.48,95.25118781,0,0,0,12.2,25.6,20.1,0,Y,N
17-03-2019,105669.045,5608.490528,105669.045,103.9571924,0,0,0,14.2,25.6,19.2,0,Y,N
18-03-2019,121954.385,5996.531418,121954.385,111.1497946,0,0,0,16.5,28.2,18.9,0,Y,N
19-03-2019,123290.835,6131.135572,123290.835,113.6447743,0,0,0,16.9,23.4,12.7,0,Y,N
20-03-2019,123994.3,6866.572526,123994.3,127.2765992,0,0,0,19.3,23.4,11.1,0,Y,N
21-03-2019,124181.405,6229.075903,124181.405,115.460165,0,0,0,18.2,24.3,12.5,0,Y,N
22-03-2019,128305.64,6001.436121,128305.64,111.2407066,0,0,0,18.7,28.6,15.3,0,Y,N
23-03-2019,109147.65,5338.607777,109147.65,98.95473172,0,0,0,19.9,31.3,13.6,1.8,Y,N
24-03-2019,104226.83,5279.417501,104226.83,97.85759965,0,0,0,16.5,29.3,16.9,2,Y,N
25-03-2019,107583.935,4331.803432,107583.935,80.29292737,0,0,0,14.8,19,13.6,0.2,Y,N
26-03-2019,108840.18,5155.887858,108840.18,95.56789356,0,0,0,12.3,20.3,15.9,0,Y,N
27-03-2019,113307.595,6159.005991,113307.595,114.1613715,0,0,0,11.1,21.7,17.8,0,Y,N
28-03-2019,113923.16,5851.431839,113923.16,108.460275,0,0,0,11.6,27.9,17.8,0,Y,N
29-03-2019,110768.285,4531.235561,110768.285,83.98953774,0,0,0,14.6,28.5,4.9,0,Y,N
30-03-2019,101262.655,4594.702186,101262.655,85.16593486,0,0,0,9.1,15.6,11.4,1.8,Y,N
31-03-2019,101119.835,5092.318285,101119.835,94.38958823,0,0,0,9.4,18.5,8,2.2,Y,N
01-04-2019,116817.43,7085.443992,116817.43,131.3335309,0,0,0,13,17.1,6.6,0.2,Y,N
02-04-2019,114927.205,6441.49786,114927.205,119.3975507,0,0,0,7.4,25.9,16.6,0,Y,N
03-04-2019,115188.76,6091.390245,115188.76,112.9080676,0,0,0,9.4,24.7,10.9,0,Y,N
04-04-2019,113763.835,6299.01255,113763.835,116.7564884,0,0,0,13.3,21.9,13.9,0,Y,N
05-04-2019,111484.73,5315.709791,111484.73,98.53030197,0,0,0,14.4,28.5,15.3,0,N,N
06-04-2019,102229.645,5571.578075,102229.645,103.2729949,0,0,0,16.5,20.1,12.4,0,N,N
07-04-2019,93590.425,4683.00491,91959.075,88.55544137,1631.35,-12,0.020833334,9.5,26.5,15.9,0,N,N
08-04-2019,108543.635,6103.58221,108543.635,113.1340539,0,0,0,12.5,23.1,9,0,N,N
09-04-2019,111999.04,5736.82433,111999.04,106.3359468,0,0,0,11.1,16.3,13.9,1.6,N,N
10-04-2019,120858.98,6575.163604,120858.98,121.8751363,0,0,0,10.7,15.8,4.8,1.4,N,N
11-04-2019,116890.61,6845.694196,116890.61,126.8896051,0,0,0,11.3,17.3,14.4,0,N,N
12-04-2019,114848.77,6944.616895,114848.77,128.7232047,0,0,0,6.7,24.9,15.3,0.2,N,N
13-04-2019,105963.555,6605.754565,105963.555,122.4421606,0,0,0,10.5,20.7,10,0,N,N
14-04-2019,98680,6027.922302,98680,111.731646,0,0,0,11.8,22.5,14.4,0,N,N
15-04-2019,114194.955,6102.401722,114194.955,113.1121728,0,0,0,12.9,27.4,10.9,0,N,N
16-04-2019,115392.875,5395.303058,115392.875,100.0056174,0,0,0,17.1,30.3,14.4,0,N,N
17-04-2019,117281.13,5400.915008,117281.13,100.1096387,0,0,0,22.1,30,12.8,0,N,N
18-04-2019,111360.065,4576.786947,111360.065,84.83386371,0,0,0,13.2,17.7,12.8,0,N,N
19-04-2019,95967.405,4215.784939,95967.405,78.14244558,0,0,0,8.6,22.1,14,0,N,Y
20-04-2019,95654.36,3607.896209,95654.36,66.87481389,0,0,0,10.2,30.2,13.9,0,N,Y
21-04-2019,94810.665,4320.114145,94810.665,80.07625848,0,0,0,14.8,27,7.5,0,N,Y
22-04-2019,100246.51,5131.043524,100246.51,95.10738692,0,0,0,13.7,17.6,6,0.8,N,Y
23-04-2019,114240.885,4835.483786,114240.885,89.62898584,0,0,0,11.1,18.5,8,0,N,N
24-04-2019,113264.23,4680.124349,113264.23,86.74929284,0,0,0,14.6,23.2,8.2,0,Y,N
25-04-2019,98112.465,3377.57917,98112.465,62.60573067,0,0,0,10.2,21.5,10.6,0,Y,Y
26-04-2019,107226.59,3286.546738,107226.59,60.91838254,0,0,0,11.9,15.8,6.9,3,Y,N
27-04-2019,105374.93,4295.503639,105374.93,79.62008598,0,0,0,8.7,16.2,8.5,0,Y,N
28-04-2019,101057.43,4640.93333,101057.43,86.02286062,0,0,0,12.4,17.4,5.2,0,Y,N
29-04-2019,118307.525,6529.54917,118307.525,121.0296417,0,0,0,11.5,18.1,8.4,0,Y,N
30-04-2019,110515.6,5230.544527,110515.6,96.95170577,0,0,0,7.9,23.1,11.7,0,Y,N
01-05-2019,111462.385,4885.919001,111462.385,90.5638369,0,0,0,15.6,22.8,7.8,0,Y,N
02-05-2019,112948.4,5588.497867,112948.4,103.5866148,0,0,0,17.1,20.2,6.2,3.6,Y,N
03-05-2019,110902.185,5457.743753,110902.185,101.1629982,0,0,0,11.8,20.7,9,0.2,Y,N
04-05-2019,103616.145,5577.539648,103616.145,103.3834967,0,0,0,13,16.4,8.2,0.2,Y,N
05-05-2019,104770.705,5831.755242,104770.705,108.0955559,0,0,0,11.3,16.3,6.5,2,Y,N
06-05-2019,121535.485,6069.676288,121535.485,112.5055846,0,0,0,11.7,16.7,8.5,0.2,Y,N
07-05-2019,116318.435,5111.962896,116318.435,94.75371448,0,0,0,7.4,18.7,11.7,0,Y,N
08-05-2019,118801.84,6178.809949,118801.84,114.5284513,0,0,0,10.3,17.4,7.3,5.2,Y,N
09-05-2019,122003.335,6130.35633,122003.335,113.6303305,0,0,0,9.7,16.2,5.3,0.6,Y,N
10-05-2019,123850.86,5024.648187,123850.86,93.13527687,0,0,0,10.2,14.2,2.8,7.2,Y,N
11-05-2019,113186.735,4695.620958,113186.735,87.03653305,0,0,0,10.2,16.4,7.7,8.2,Y,N
12-05-2019,110416.88,4714.009745,110416.88,87.37738174,0,0,0,12.2,17.7,6.6,0,Y,N
13-05-2019,119598.605,4162.640488,119598.605,77.15737698,0,0,0,12.7,18.1,8.3,0,Y,N
14-05-2019,123005.31,4845.934222,123005.31,89.82269178,0,0,0,11.3,20.2,9,0,Y,N
15-05-2019,126264.775,5429.785545,126264.775,100.6447738,0,0,0,12,15.8,8,0,Y,N
16-05-2019,127389.485,5337.972926,127389.485,98.94296433,0,0,0,10.5,16.1,9.8,0,Y,N
17-05-2019,126934.24,5221.489185,126934.24,96.78385886,0,0,0,6.5,18.6,10.7,0,Y,N
18-05-2019,112990.635,4663.534306,112990.635,86.4417851,0,0,0,6.2,21.5,10.6,0,Y,N
19-05-2019,104054.85,4116.070369,104054.85,76.29416809,0,0,0,8.9,21.8,10,0.2,Y,N
20-05-2019,118733.42,5035.928454,118733.42,93.3443643,0,0,0,12,19.6,3.1,0.4,Y,N
21-05-2019,121766.77,5640.893757,121766.77,104.5578083,0,0,0,11.1,20.4,6.9,0.4,Y,N
22-05-2019,122015.59,6252.505897,122015.59,115.8944559,0,0,0,10.7,22.3,10.3,0,Y,N
23-05-2019,119118.11,4768.485998,119118.11,88.38713619,0,0,0,9.9,21.3,10.2,0,Y,N
24-05-2019,118924.765,4938.967366,118924.765,91.54712449,0,0,0,13.8,20.2,4.4,0,Y,N
25-05-2019,104949.95,4006.48535,104949.95,74.26293512,0,0,0,13.7,19.8,9.1,1.6,Y,N
26-05-2019,106153.43,3447.571282,106153.43,63.90308214,0,0,0,9.5,15.1,8.6,6.6,Y,N
27-05-2019,130229.295,4726.614207,130229.295,87.61101403,0,0,0,7.8,14,7.2,8.2,Y,N
28-05-2019,133799.655,4314.099587,133799.655,79.96477454,0,0,0,8.2,15.7,3.3,0.2,Y,N
29-05-2019,136301.49,4585.962682,132293.375,87.58635808,4008.115,-0.232262922,0.041666668,8.7,10.6,7.9,1.2,Y,N
30-05-2019,138857.135,5395.809803,138857.135,100.0150103,0,0,0,6.7,13.3,5.8,5.8,Y,N
31-05-2019,133869.14,5433.18313,133869.14,100.7077503,0,0,0,8.5,14.3,5.7,1.4,Y,N
01-06-2019,120653.435,6109.548178,120653.435,113.2446372,0,0,0,11.7,14.6,5.8,2.4,Y,N
02-06-2019,118086.93,5876.373499,118086.93,108.9225857,0,0,0,11,14.5,6.7,0,Y,N
03-06-2019,135437.85,6243.37831,135437.85,115.7252699,0,0,0,8.2,12,3.8,15.4,Y,N
04-06-2019,136149.125,8044.940042,136149.125,149.1184438,0,0,0,8.4,12.9,7.9,3.2,Y,N
05-06-2019,137844.815,8415.570361,137844.815,155.9883292,0,0,0,8.6,13,5.7,0,Y,N
06-06-2019,134971.775,8766.443122,134971.775,162.4919949,0,0,0,10.2,14.8,7.9,0,Y,N
07-06-2019,132003.44,7509.884032,132003.44,139.2008162,0,0,0,11.7,16.6,8,0,Y,N
08-06-2019,117243.63,5525.34782,117243.63,102.4160856,0,0,0,6.7,18.7,9.3,0,Y,N
09-06-2019,110669.42,3752.832457,110669.42,69.56130597,0,0,0,7.8,18,8,0,Y,N
10-06-2019,108133.03,2561.970805,100717.38,51.25792712,7415.65,-3.715981155,0.083333336,12,19.2,7.6,3,Y,Y
11-06-2019,122760.92,3942.562508,122760.92,73.07808171,0,0,0,9.6,17.9,9.2,0,Y,N
12-06-2019,128127.75,4628.515629,128127.75,85.79269007,0,0,0,11.9,16.5,1.3,0.6,Y,N
13-06-2019,128535.19,4289.901763,128535.19,79.5162514,0,0,0,8.8,17.4,8.9,2.6,Y,N
14-06-2019,128153.195,4675.062294,128153.195,86.65546421,0,0,0,10,17.3,7,2.2,Y,N
15-06-2019,121097.845,5634.098323,121097.845,104.4318503,0,0,0,9,15.2,6.4,2.6,Y,N
16-06-2019,116811.39,6003.379788,116811.39,111.2767338,0,0,0,8.6,16.7,7.5,0,Y,N
17-06-2019,129972.915,5866.884237,129972.915,108.7466958,0,0,0,6.3,17.9,8.6,3.4,Y,N
18-06-2019,137922.22,5470.28065,137922.22,101.3953781,0,0,0,8,13.7,5.2,0,Y,N
19-06-2019,144737.12,8471.554911,144737.12,157.026041,0,0,0,6.6,11.9,7,0.8,Y,N
20-06-2019,148609.595,7659.79866,148609.595,141.9795859,0,0,0,6.4,11.3,6.4,1.6,Y,N
21-06-2019,144504.33,6679.533947,144504.33,123.8097117,0,0,0,6.5,12.6,8.5,3,Y,N
22-06-2019,132829.29,6021.35203,132829.29,111.6098615,0,0,0,6.8,11.8,7.3,0.4,Y,N
23-06-2019,133525.32,6884.122655,133525.32,127.6019028,0,0,0,3.6,9.6,5.9,1.2,Y,N
24-06-2019,146856.8,6340.147929,146856.8,117.5189607,0,0,0,4.2,16,9,0,Y,N
25-06-2019,145807.25,6692.566439,145807.25,124.0512778,0,0,0,3.5,17,8.9,0,Y,N
26-06-2019,139351.56,5729.443602,139351.56,106.19914,0,0,0,4.6,18,9.2,0.2,Y,N
27-06-2019,131023.66,4190.357433,131023.66,77.67112944,0,0,0,5.9,17.5,9.2,0,Y,N
28-06-2019,123546.62,3334.927662,123546.62,61.81515593,0,0,0,10.7,19.5,9.2,0,N,N
29-06-2019,117924.13,2854.624203,114149.88,54.66655993,3774.25,-0.140963397,0.041666668,13,17.6,2.6,0.8,N,N
30-06-2019,116150.915,2800.067036,116150.915,51.90114988,0,0,0,8.1,14.5,8.5,6.4,N,N
01-07-2019,130565.58,3625.195316,128574.055,68.23782577,1991.525,-0.1,0.020833334,9.5,14.1,8.3,0,N,N
02-07-2019,135866.75,5023.320878,135866.75,93.1106743,0,0,0,8.6,15.9,6.6,0,N,N
03-07-2019,137327.7,5248.68759,137327.7,97.28799981,0,0,0,8.2,13.7,7.5,0,N,N
04-07-2019,135182.725,4634.401173,135182.725,85.90178264,0,0,0,5.3,13.5,6.9,0,N,N
05-07-2019,132774.295,4246.893613,132774.295,78.71906603,0,0,0,3.5,19.1,9,0,N,N
06-07-2019,114660.9,3506.367174,114660.9,64.99290405,0,0,0,6,19.4,9.3,0,N,N
07-07-2019,114469.88,4733.960715,114469.88,87.74718655,0,0,0,9,18.2,6.1,0.2,N,N
08-07-2019,127307.26,5499.888041,127307.26,101.9441713,0,0,0,11,16,8.2,5.2,N,N
09-07-2019,133803.985,6749.092747,133803.985,125.0990315,0,0,0,6.8,15,7.2,0.2,N,N
10-07-2019,127092.715,4573.91849,125075.01,86.14837365,2017.705,0,0.020833334,9.5,15.4,6.7,0.2,N,N
11-07-2019,133131.52,4813.2952,133131.52,89.21770528,0,0,0,7.8,14.3,4.6,6.4,N,N
12-07-2019,128384.14,4907.815288,128384.14,90.9696995,0,0,0,10.1,15.7,6.2,2.4,N,N
13-07-2019,123954.31,4434.154211,123954.31,82.19006879,0,0,0,7,12,8.3,4.4,N,N
14-07-2019,123740.265,4412.300557,123740.265,81.78499643,0,0,0,7.1,13.1,3.8,0.8,N,N
15-07-2019,131739.2,4977.96613,131739.2,92.26999314,0,0,0,8.9,14.3,7.6,4.4,N,N
16-07-2019,132941.77,6182.694272,132941.77,114.6004499,0,0,0,9.9,13.9,6.4,1.8,Y,N
17-07-2019,135339.82,4938.900574,135339.82,91.54588645,0,0,0,9.7,13.7,3.6,0,Y,N
18-07-2019,134119.14,4635.323513,134119.14,85.91887883,0,0,0,9,14.3,7.9,0.4,Y,N
19-07-2019,132101.86,5479.874051,132101.86,101.5731984,0,0,0,7.5,15.7,9.6,1.6,Y,N
20-07-2019,111288.905,2833.741008,103392.82,58.16419404,7896.085,-21.31115724,0.083333336,8,17.1,10.3,0,Y,N
21-07-2019,111293.15,3245.448054,111293.15,60.15659043,0,0,0,11.3,16.6,8.1,0,Y,N
22-07-2019,123618.42,3484.37926,114666.04,70.09766126,8952.38,-6.018864514,0.083333336,7.9,15.6,10.6,0,Y,N
23-07-2019,129008.62,3769.205735,129008.62,69.86479583,0,0,0,9.9,15.2,8.2,1.6,Y,N
24-07-2019,135782.545,4707.477347,135782.545,87.2562993,0,0,0,7,14.4,7.8,8,Y,N
25-07-2019,132940.63,4535.911536,132940.63,84.07621011,0,0,0,9.2,14.8,5.2,0,Y,N
26-07-2019,136493.13,5137.832103,124212.345,106.0225038,12280.785,-13.89356075,0.125,11,14,5.9,0,Y,N
27-07-2019,121958.69,5091.578033,121958.69,94.37586715,0,0,0,9.8,15.3,8.7,6.8,Y,N
28-07-2019,118413.135,4624.166341,118413.135,85.71207304,0,0,0,6.6,15.1,10.2,0,Y,N
29-07-2019,133205.18,5172.388963,133205.18,95.8737528,0,0,0,8.9,14.6,9.9,0,Y,N
30-07-2019,138858.045,5959.859705,138858.045,110.4700594,0,0,0,7.9,12.5,8.7,0.8,Y,N
31-07-2019,140275.83,8268.746523,140275.83,153.2668494,0,0,0,3,12.5,11.3,0,Y,N
01-08-2019,137651.135,5339.269949,137651.135,98.96700554,0,0,0,5.8,13.8,8.6,0,Y,N
02-08-2019,135633.89,5749.355292,135633.89,106.5682167,0,0,0,9.7,12.7,7.4,0.4,Y,N
03-08-2019,119933.7,6556.670636,119933.7,121.5323565,0,0,0,10,13.9,6.2,0,Y,N
04-08-2019,120350.215,6899.189114,120350.215,127.8811699,0,0,0,9.2,13.1,7.2,1,Y,N
05-08-2019,125652.055,5853.409042,125652.055,108.4969239,0,0,0,10,15.8,10.7,0,Y,N
06-08-2019,132120.39,4824.630086,132120.39,89.42780511,0,0,0,9.1,13.5,4.5,0.4,Y,N
07-08-2019,136315.38,6973.713452,136315.38,129.2625292,0,0,0,9.3,14.1,7.5,0,Y,N
08-08-2019,133004.73,5149.753836,133004.73,95.45419528,0,0,0,6.7,13.9,9.6,10.8,Y,N
09-08-2019,142555.105,6471.706125,142555.105,119.9574815,0,0,0,7.8,10.1,7.3,2,Y,N
10-08-2019,128554.605,5107.382234,128554.605,94.66880878,0,0,0,5.2,12.5,6.6,4.2,Y,N
11-08-2019,121028.325,5292.554019,121028.325,98.10109395,0,0,0,4.8,12.9,11.4,6,Y,N
12-08-2019,136683.4,8813.360301,136683.4,163.3616367,0,0,0,6.3,12,9.9,8.8,Y,N
13-08-2019,141474.265,14423.40571,141474.265,267.3476499,0,0,0,8.8,13.1,7,0,Y,N
14-08-2019,134681.435,6681.823071,134681.435,123.8521422,0,0,0,9.1,13.8,6.7,0.2,Y,N
15-08-2019,128119.715,4119.135418,128119.715,76.35098087,0,0,0,7.3,16.2,10.5,0,Y,N
16-08-2019,129781.155,5395.625393,129781.155,100.0115921,0,0,0,10.6,16.9,6.3,0,Y,N
17-08-2019,115460.6,4072.761748,115460.6,75.49141332,0,0,0,7,16.5,13.4,3.8,Y,N
18-08-2019,110816.375,2806.721381,106868.375,53.95142559,3948,-0.135635765,0.041666668,8.8,19.4,9.3,0,Y,N
19-08-2019,131067.25,4408.989582,131067.25,81.72362524,0,0,0,5.8,12.3,12.8,4,Y,N
20-08-2019,131438.55,3340.937233,131438.55,61.92654742,0,0,0,7.6,17,7.2,0.4,Y,N
21-08-2019,120747.08,2934.172193,108231.375,61.18415359,12515.705,-4.393526557,0.125,11.5,16.6,11.5,0.2,Y,N
22-08-2019,127697.99,4809.057013,115725.605,101.3961175,11972.385,-29.33726818,0.125,9.6,13,11.3,1.6,Y,N
23-08-2019,126763.365,4914.787334,124541.72,92.77145547,2221.645,-2.66,0.020833334,3.8,15.1,14.5,0,Y,N
24-08-2019,107303.475,2975.337042,101567.635,58.43529871,5735.84,-3.026461826,0.0625,7.9,18,13,0,Y,N
25-08-2019,113980.3,6436.536757,113980.3,119.3055933,0,0,0,6.5,12.9,13.9,1.2,Y,N
26-08-2019,132704.365,7670.870514,132704.365,142.1848103,0,0,0,5.3,14.4,14.7,0,Y,N
27-08-2019,130964.885,7073.245278,130964.885,131.1074194,0,0,0,4.2,15.3,12.9,0,Y,N
28-08-2019,137660.94,7603.82204,137660.94,140.9420211,0,0,0,8.3,13.4,5,0,Y,N
29-08-2019,134233.345,7296.568119,134233.345,135.2468604,0,0,0,6.1,13,13.2,6.2,Y,N
30-08-2019,131871.08,9991.825053,131871.08,185.2052836,0,0,0,2.3,15.3,15.6,0.2,Y,N
31-08-2019,107616.03,4280.781352,93611.49,96.00928536,14004.54,-32.02831194,0.16666667,5,18.2,15.8,0,Y,N
01-09-2019,106779.475,4073.912406,99421.01,82.10718286,7358.465,-13.58546256,0.083333336,11.1,19.6,9.4,0,Y,N
02-09-2019,121697.38,5000.684247,121697.38,92.69108892,0,0,0,10.2,17.6,13.8,2.4,Y,N
03-09-2019,118871.215,6198.113697,118871.215,114.8862595,0,0,0,9.2,19.6,16.4,0.6,Y,N
04-09-2019,122652.81,7790.025791,122652.81,144.3934345,0,0,0,8.2,18.7,15.1,0,Y,N
05-09-2019,120223.175,5359.686675,120223.175,99.34544347,0,0,0,8.7,21.2,14.8,3.4,Y,N
06-09-2019,122222.69,3667.130089,122222.69,67.97275419,0,0,0,11.3,16,10.4,2,Y,N
07-09-2019,115200.19,3963.596604,115200.19,73.467963,0,0,0,8.8,12.9,11.3,1,Y,N
08-09-2019,116999.07,3527.05888,114676.565,66.70048544,2322.505,0,0.020833334,8.2,15.1,9.5,0.6,Y,N
09-09-2019,130448.115,4996.52362,130448.115,92.61396885,0,0,0,6.8,12.8,14.4,5.6,Y,N
10-09-2019,131665.015,8094.008507,131665.015,150.0279612,0,0,0,7.7,14.8,16.1,2.6,Y,N
11-09-2019,121100.045,4480.6634,121100.045,83.05214828,0,0,0,5,20.8,17.8,0,Y,N
12-09-2019,118723.07,4128.611091,116837.755,77.76146619,1885.315,0,0.020833334,11.1,20.8,11.8,0,Y,N
13-09-2019,120349.015,5838.146558,120349.015,108.2140233,0,0,0,7.7,18.6,14,0,Y,N
14-09-2019,103500.955,5743.573771,103500.955,106.4610523,0,0,0,9.3,20,18.3,0,Y,N
15-09-2019,105149.02,4727.642546,105149.02,87.63007499,0,0,0,12.4,21.8,8.4,1.6,Y,N
16-09-2019,119362.235,7416.363894,119362.235,137.4673567,0,0,0,9.7,12.8,17.7,13,Y,N
17-09-2019,124129.44,8070.875545,124129.44,149.599176,0,0,0,3.6,14.8,19,0,Y,N
18-09-2019,119715.705,8160.250656,119715.705,151.2558046,0,0,0,4.3,18.9,19.2,0,Y,N
19-09-2019,108102.56,4447.543127,108102.56,82.43824146,0,0,0,8.2,24,19.4,0,Y,N
20-09-2019,107222.345,5733.768972,107222.345,106.2793137,0,0,0,15.7,26.2,14.4,0,N,N
21-09-2019,101348.35,6056.305347,101348.35,112.2577451,0,0,0,14.5,19.4,10.5,0,N,N
22-09-2019,102386.525,5569.313288,102386.525,103.2310155,0,0,0,7.9,15.5,13.6,4.6,N,N
23-09-2019,121862.885,5920.077752,121862.885,109.7326738,0,0,0,8.9,15.2,13.9,2,N,N
24-09-2019,125787.33,7996.999465,125787.33,148.2298325,0,0,0,8.3,15.1,13.3,1.4,N,N
25-09-2019,124302.93,10384.56762,124302.93,192.4850347,0,0,0,8.7,16.6,13.1,0,N,N
26-09-2019,117320.175,7525.994988,117320.175,139.4994437,0,0,0,8.3,20.3,19.6,0,N,N
27-09-2019,106043.02,3757.129776,96907.615,84.63975728,9135.405,-89.46503521,0.104166664,12.3,18.8,7.4,0,N,Y
28-09-2019,108762.31,7135.541514,108762.31,132.2621226,0,0,0,7.2,14.9,17.7,0.2,N,N
29-09-2019,104804.09,4877.151241,104804.09,90.4013205,0,0,0,9.1,15.8,19,0,N,N
30-09-2019,121770.82,5817.036653,121770.82,107.8227368,0,0,0,10.1,14.1,14.4,0,N,N
01-10-2019,117265.275,6549.038579,117265.275,121.3908912,0,0,0,4.2,20.5,21.7,0,N,N
02-10-2019,110760.825,5862.297453,110760.825,108.6616766,0,0,0,9.3,26.5,18.5,0,N,N
03-10-2019,109312.85,5872.129084,109312.85,108.8439126,0,0,0,15.1,29.7,22,0,N,N
04-10-2019,117512.56,7356.729616,117512.56,136.3619947,0,0,0,12.5,15.2,11,0,N,N
05-10-2019,101386.01,4750.246943,101386.01,88.04906289,0,0,0,7.6,24.3,17.4,1.8,N,N
06-10-2019,93011.345,2952.150179,86559.575,62.11943101,6451.77,-44.55212997,0.083333336,12.9,24.8,17.4,0,N,N
07-10-2019,113296.31,6046.478377,113296.31,112.0755955,0,0,0,11.6,16.4,15.1,0,N,N
08-10-2019,117504.775,7049.744973,117504.775,130.6718253,0,0,0,9.5,14.2,17,2.6,Y,N
09-10-2019,122771.82,7099.013025,122771.82,131.5850422,0,0,0,8.5,15,19.3,5.8,Y,N
10-10-2019,123692.08,9062.582275,123692.08,167.9811358,0,0,0,10.2,14.7,12.6,0.2,Y,N
11-10-2019,115250.505,6187.901821,115250.505,114.6969754,0,0,0,9.5,18.9,17.5,0,Y,N
12-10-2019,101053.365,5023.836057,101053.365,93.12022349,0,0,0,8.2,20.4,20.1,0,Y,N
13-10-2019,94744.7,4864.360524,94744.7,90.16423585,0,0,0,9.4,23.1,19.6,0,Y,N
14-10-2019,110290.12,6420.794109,110290.12,119.0137926,0,0,0,13.6,26.7,20.2,0.2,Y,N
15-10-2019,112052.12,6649.948672,112052.12,123.2613285,0,0,0,13,18,20.6,0,Y,N
16-10-2019,117533.72,6276.579102,117533.72,116.3406692,0,0,0,13.3,20.4,11.4,0,Y,N
17-10-2019,116690.04,4990.269458,116690.04,92.4980437,0,0,0,9.5,15.2,9.6,4.4,Y,N
18-10-2019,109857.485,4117.373826,107709.18,77.98413683,2148.305,-7.2,0.020833334,7.3,22.1,23.2,0.8,Y,N
19-10-2019,102032.495,3615.428111,92602.27,76.00108763,9430.225,-21.23220566,0.104166664,9.4,15.3,15.8,0.8,Y,N
20-10-2019,102684.515,4722.41681,102684.515,87.53321242,0,0,0,10,16.4,14.7,0.8,Y,N
21-10-2019,114502.07,6024.427512,114502.07,111.6668677,0,0,0,11.5,17,19.6,0,Y,N
22-10-2019,114108.545,6012.719086,114108.545,111.449844,0,0,0,11.9,19.6,23.7,0,Y,N
23-10-2019,114281.615,5380.764377,114281.615,99.73613303,0,0,0,8.2,27.9,26,0,Y,N
24-10-2019,115442.655,4443.866709,115442.655,82.37009654,0,0,0,13,33.8,26.1,0.2,Y,N
25-10-2019,109130.77,3824.229005,109130.77,70.88468961,0,0,0,16.8,21.6,10,0,Y,N
26-10-2019,96698.285,2419.618858,87606.39,58.59465816,9091.895,-87.59644195,0.104166664,9.6,15.5,17.2,3.8,Y,N
27-10-2019,102830.555,4737.254709,102830.555,87.80824298,0,0,0,10.3,17,10.1,1.2,Y,N
28-10-2019,112634.635,5615.742222,112634.635,104.0916075,0,0,0,8.7,21.6,26.3,1.4,Y,N
29-10-2019,111887.405,7024.218878,111887.405,130.1986817,0,0,0,9.7,30.5,27,0,Y,N
30-10-2019,117375.73,7030.672934,117375.73,130.318312,0,0,0,13.8,25.1,27.2,0,Y,N
31-10-2019,121752.875,4837.137318,119910.49,91.03737945,1842.385,-0.01,0.020833334,14.2,33.7,25.5,0,Y,N
01-11-2019,130510.905,4872.701499,128446.34,91.77426615,2064.565,-0.23,0.020833334,20,34.3,22.8,0,Y,N
02-11-2019,105806.825,4898.60133,105806.825,90.79891252,0,0,0,15.8,18.9,2.2,4.2,Y,N
03-11-2019,96867.015,3905.917461,96867.015,72.3988408,0,0,0,12.8,20.7,7.8,12.4,Y,N
04-11-2019,107279.84,4267.251005,107279.84,79.09640417,0,0,0,9.5,16.2,11.2,1.2,Y,N
05-11-2019,96817,3586.424155,92009.655,71.42670966,4807.345,-28.26115899,0.0625,7.7,19.6,27.4,10.2,Y,Y
06-11-2019,104381.38,3153.482804,102311.48,60.058968,2069.9,-20.98,0.020833334,10.5,24.1,19.9,0,Y,N
07-11-2019,115132.64,3447.280174,115132.64,63.89768627,0,0,0,11.5,17.7,8.3,0,Y,N
08-11-2019,113954.78,4374.133365,113954.78,81.07754151,0,0,0,10.3,15,16.1,6.8,Y,N
09-11-2019,108924.79,3802.120005,108924.79,70.47488424,0,0,0,7.6,14.2,9.8,6.4,Y,N
10-11-2019,101550.045,4674.174574,101550.045,86.63900971,0,0,0,10.8,18.1,13.5,0.2,Y,N
